recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_lemma
3,4,-0.2876820724517809,-0.5,-0.5,-0.6784563064575195,-0.5,give
3,2,0.4054651081081644,-0.5,-0.5,-1.1956682205200195,-0.5,send
2,2,0.0,-0.5,-0.5,-0.3260285854339599,-0.5,tell
8,3,0.9808292530117262,-0.5,-0.5,-0.3444774150848388,-0.5,make
3,1,1.0986122886681098,-0.5,-0.5,-2.0845446586608887,-0.5,give
4,3,0.28768207245178085,-0.5,-0.5,-0.1722879409790039,-0.5,offer
3,2,0.4054651081081644,-0.5,-0.5,-1.7170796394348145,-0.5,take
1,3,-1.0986122886681098,-0.5,-0.5,-0.3180427551269531,-0.5,bring
4,1,1.3862943611198906,-0.5,-0.5,-1.1101765632629397,-0.5,bring
11,1,2.3978952727983707,-0.5,0.5,-0.7572612762451172,-0.5,take
1,3,-1.0986122886681098,-0.5,-0.5,-0.9621202945709229,-0.5,leave
3,2,0.4054651081081644,-0.5,-0.5,-0.5666079521179199,-0.5,give
2,2,0.0,-0.5,-0.5,-2.140153884887696,-0.5,send
2,3,-0.40546510810816444,-0.5,-0.5,-0.2389793395996093,-0.5,bring
10,1,2.302585092994046,-0.5,0.5,-1.6142983436584473,-0.5,bring
4,1,1.3862943611198906,-0.5,-0.5,-1.386671543121338,-0.5,bring
10,3,1.2039728043259361,-0.5,-0.5,-0.2737951278686523,-0.5,lend
3,2,0.4054651081081644,-0.5,-0.5,-0.395390510559082,-0.5,write
1,2,-0.6931471805599453,-0.5,-0.5,-0.1596403121948242,-0.5,offer
2,2,0.0,-0.5,-0.5,-0.2875862121582031,-0.5,send
4,2,0.6931471805599453,-0.5,-0.5,-0.9082226753234864,-0.5,grant
2,1,0.6931471805599453,-0.5,0.5,-1.5393004417419434,-0.5,leave
4,2,0.6931471805599453,-0.5,-0.5,-1.0410051345825195,-0.5,give
4,2,0.6931471805599453,-0.5,-0.5,-0.2483057975769043,-0.5,give
2,2,0.0,-0.5,-0.5,-0.1657257080078125,-0.5,sell
19,1,2.9444389791664403,-0.5,-0.5,-0.2344636917114257,-0.5,send
2,1,0.6931471805599453,-0.5,0.5,-1.1511292457580566,-0.5,throw
1,1,0.0,-0.5,-0.5,-0.3052201271057129,-0.5,give
5,1,1.6094379124341003,-0.5,-0.5,-0.5742554664611816,-0.5,pay
12,1,2.4849066497880004,-0.5,0.5,-0.3509688377380371,-0.5,drive
2,1,0.6931471805599453,-0.5,0.5,-1.5037457942962646,-0.5,take
3,2,0.4054651081081644,-0.5,-0.5,-0.3796720504760742,-0.5,give
2,2,0.0,-0.5,-0.5,-1.403174877166748,-0.5,take
7,5,0.3364722366212129,-0.5,-0.5,-0.7306549549102783,-0.5,grant
8,2,1.3862943611198906,-0.5,-0.5,-0.1038517951965332,-0.5,grant
1,2,-0.6931471805599453,-0.5,-0.5,-2.583247661590576,-0.5,take
3,2,0.4054651081081644,-0.5,-0.5,-1.8814945220947263,-0.5,send
2,1,0.6931471805599453,-0.5,0.5,-2.9202775955200195,-0.5,take
4,1,1.3862943611198906,-0.5,0.5,-1.4032988548278809,-0.5,bring
9,1,2.1972245773362196,-0.5,0.5,-0.9786794185638428,-0.5,show
4,2,0.6931471805599453,-0.5,-0.5,-0.476109504699707,-0.5,take
2,2,0.0,-0.5,-0.5,-0.1117701530456543,-0.5,offer
2,1,0.6931471805599453,-0.5,-0.5,-0.6748762130737305,-0.5,pay
2,3,-0.40546510810816444,-0.5,-0.5,-0.7060620784759521,-0.5,send
1,2,-0.6931471805599453,-0.5,-0.5,-1.265824556350708,-0.5,send
7,1,1.9459101490553132,-0.5,-0.5,-0.6223773956298828,-0.5,pay
2,2,0.0,-0.5,-0.5,-0.4017491340637207,-0.5,sell
2,1,0.6931471805599453,-0.5,0.5,-0.4083433151245117,-0.5,throw
5,1,1.6094379124341003,-0.5,-0.5,-0.808842658996582,-0.5,pay
1,4,-1.3862943611198906,-0.5,-0.5,-0.2295193672180175,-0.5,pass
14,1,2.6390573296152584,-0.5,-0.5,-0.2536258697509765,-0.5,give
2,2,0.0,-0.5,-0.5,-0.5826621055603027,-0.5,give
4,1,1.3862943611198906,-0.5,0.5,-0.3738155364990234,-0.5,tell
2,2,0.0,-0.5,-0.5,-1.482161045074463,-0.5,offer
12,1,2.4849066497880004,-0.5,0.5,-0.132451057434082,-0.5,take
3,1,1.0986122886681098,-0.5,-0.5,-0.3141584396362304,-0.5,give
2,1,0.6931471805599453,-0.5,-0.5,-0.2828445434570312,-0.5,award
3,1,1.0986122886681098,-0.5,-0.5,-0.4152548313140869,-0.5,send
7,3,0.8472978603872037,-0.5,-0.5,-1.1585912704467771,-0.5,pay
3,2,0.4054651081081644,-0.5,-0.5,-0.2820250988006592,-0.5,award
9,3,1.0986122886681098,-0.5,-0.5,-1.5479063987731934,-0.5,extend
1,1,0.0,-0.5,0.5,-0.9038903713226318,-0.5,send
1,1,0.0,-0.5,0.5,-0.4323344230651855,-0.5,take
4,2,0.6931471805599453,-0.5,-0.5,-0.112438678741455,-0.5,send
2,4,-0.6931471805599453,-0.5,-0.5,-0.1378006935119629,-0.5,take
2,2,0.0,-0.5,-0.5,-0.6768784523010254,-0.5,pay
1,2,-0.6931471805599453,-0.5,-0.5,-0.5327873229980469,-0.5,send
7,1,1.9459101490553132,-0.5,-0.5,-1.446016788482666,-0.5,give
3,5,-0.5108256237659907,-0.5,-0.5,-1.1397650241851809,-0.5,sell
3,2,0.4054651081081644,-0.5,-0.5,-0.2260024547576904,-0.5,assign
3,1,1.0986122886681098,-0.5,0.5,-1.6072454452514648,-0.5,take
2,1,0.6931471805599453,-0.5,-0.5,-0.2241759300231933,-0.5,give
1,1,0.0,-0.5,0.5,-0.4563477039337158,-0.5,drive
2,2,0.0,-0.5,-0.5,-0.8821330070495605,-0.5,bring
2,2,0.0,-0.5,-0.5,-0.2689218521118164,-0.5,give
2,2,0.0,-0.5,-0.5,-3.103072166442871,-0.5,send
10,1,2.302585092994046,-0.5,0.5,-0.6877093315124512,-0.5,ship
2,4,-0.6931471805599453,-0.5,-0.5,-0.637122392654419,-0.5,bring
2,2,0.0,-0.5,-0.5,-0.8534994125366211,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-1.7613458633422852,-0.5,bring
4,1,1.3862943611198906,-0.5,0.5,-0.1599035263061523,-0.5,bring
2,6,-1.0986122886681098,-0.5,-0.5,-0.3593134880065918,-0.5,lend
2,1,0.6931471805599453,-0.5,0.5,-0.3074376583099365,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-2.124650001525879,-0.5,take
2,2,0.0,-0.5,-0.5,-0.5265016555786133,-0.5,leave
3,2,0.4054651081081644,-0.5,-0.5,-0.1799402236938476,-0.5,pass
3,3,0.0,-0.5,-0.5,-0.1238627433776855,-0.5,assign
13,2,1.8718021769015913,-0.5,-0.5,-0.525413990020752,-0.5,give
4,1,1.3862943611198906,-0.5,0.5,-2.0400776863098145,-0.5,take
2,4,-0.6931471805599453,-0.5,-0.5,-0.4950776100158691,-0.5,carry
2,1,0.6931471805599453,-0.5,0.5,-3.3705153465271,-0.5,sell
1,2,-0.6931471805599453,-0.5,-0.5,-0.0556080341339111,-0.5,lend
1,2,-0.6931471805599453,-0.5,-0.5,-0.2651972770690918,-0.5,bring
17,3,1.7346010553881064,-0.5,-0.5,-0.9025366306304932,-0.5,build
2,1,0.6931471805599453,-0.5,0.5,-2.7114620208740234,-0.5,bring
1,1,0.0,-0.5,0.5,-1.165872573852539,-0.5,give
7,5,0.3364722366212129,-0.5,-0.5,-0.9235029220581056,-0.5,carry
6,1,1.791759469228055,-0.5,0.5,-1.0631752014160156,-0.5,send
3,2,0.4054651081081644,-0.5,-0.5,-0.2406468391418457,-0.5,take
2,5,-0.916290731874155,-0.5,-0.5,-0.3892500400543213,-0.5,make
1,1,0.0,-0.5,0.5,-0.8988428115844727,-0.5,carry
5,1,1.6094379124341003,-0.5,-0.5,-0.7457485198974609,-0.5,grant
2,1,0.6931471805599453,-0.5,0.5,-0.3255491256713867,-0.5,take
4,1,1.3862943611198906,-0.5,0.5,-1.249108076095581,-0.5,play
2,1,0.6931471805599453,-0.5,0.5,-1.298180103302002,-0.5,give
4,7,-0.5596157879354228,-0.5,-0.5,-1.0887703895568848,-0.5,prepare
1,1,0.0,-0.5,0.5,-0.3790903091430664,-0.5,give
3,2,0.4054651081081644,-0.5,-0.5,-0.3451237678527832,-0.5,tell
2,3,-0.40546510810816444,-0.5,-0.5,-0.150430679321289,-0.5,give
4,2,0.6931471805599453,-0.5,-0.5,-0.0140199661254882,-0.5,send
2,1,0.6931471805599453,-0.5,-0.5,-0.2952427864074707,-0.5,bring
3,1,1.0986122886681098,-0.5,-0.5,-0.2828633785247803,-0.5,send
1,1,0.0,-0.5,0.5,-0.9919819831848145,-0.5,leave
1,1,0.0,-0.5,0.5,-0.2696619033813476,-0.5,take
3,3,0.0,-0.5,-0.5,-0.3324184417724609,-0.5,give
1,1,0.0,-0.5,0.5,-2.4492106437683105,-0.5,drive
1,5,-1.6094379124341003,-0.5,-0.5,-0.5180673599243164,-0.5,bring
2,1,0.6931471805599453,-0.5,0.5,-0.8066470623016357,-0.5,give
1,2,-0.6931471805599453,-0.5,-0.5,-0.8383750915527344,-0.5,read
2,2,0.0,-0.5,-0.5,-1.5682272911071775,-0.5,make
2,1,0.6931471805599453,-0.5,0.5,-0.721851110458374,-0.5,throw
3,1,1.0986122886681098,-0.5,0.5,-0.1903347969055175,-0.5,take
2,2,0.0,-0.5,-0.5,-0.9040045738220216,-0.5,take
5,1,1.6094379124341003,-0.5,0.5,-2.1278350353240967,-0.5,carry
2,1,0.6931471805599453,-0.5,0.5,-1.1911654472351074,-0.5,take
2,1,0.6931471805599453,-0.5,-0.5,-0.2892634868621826,-0.5,give
1,2,-0.6931471805599453,-0.5,-0.5,-0.954078197479248,-0.5,make
2,1,0.6931471805599453,-0.5,-0.5,-0.4322514533996582,-0.5,owe
3,5,-0.5108256237659907,-0.5,-0.5,-1.4124202728271484,-0.5,cable
1,2,-0.6931471805599453,-0.5,-0.5,-1.019195556640625,-0.5,sell
1,2,-0.6931471805599453,-0.5,-0.5,-0.6563067436218262,-0.5,take
5,2,0.9162907318741551,-0.5,-0.5,-0.9200072288513184,-0.5,ferry
1,1,0.0,-0.5,0.5,-2.29168701171875,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-1.5189077854156494,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-0.7991390228271484,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-1.1636834144592283,-0.5,take
6,3,0.6931471805599453,-0.5,-0.5,-0.584446907043457,-0.5,give
1,1,0.0,-0.5,-0.5,-0.2214326858520507,-0.5,send
21,1,3.044522437723423,-0.5,-0.5,-0.4618139266967773,-0.5,assign
2,2,0.0,-0.5,-0.5,-0.7081847190856934,-0.5,take
2,2,0.0,-0.5,-0.5,-0.791236400604248,-0.5,pay
10,2,1.6094379124341003,-0.5,-0.5,-0.3715279102325439,-0.5,pay
3,2,0.4054651081081644,-0.5,-0.5,-0.0218794345855712,-0.5,give
1,1,0.0,-0.5,0.5,-0.4293184280395508,-0.5,fling
2,1,0.6931471805599453,-0.5,0.5,-0.2579231262207031,-0.5,send
1,1,0.0,-0.5,0.5,-2.117186546325684,-0.5,bring
11,1,2.3978952727983707,-0.5,0.5,-1.1232571601867676,-0.5,give
2,3,-0.40546510810816444,-0.5,-0.5,-0.4485197067260742,-0.5,give
2,2,0.0,-0.5,-0.5,-0.5896296501159668,-0.5,take
2,3,-0.40546510810816444,-0.5,-0.5,-0.3789529800415039,-0.5,make
2,1,0.6931471805599453,-0.5,-0.5,-0.3997702598571777,-0.5,give
1,1,0.0,-0.5,-0.5,-0.125281810760498,-0.5,take
2,1,0.6931471805599453,-0.5,0.5,-0.5491492748260498,-0.5,take
5,1,1.6094379124341003,-0.5,-0.5,-0.3679766654968261,-0.5,bring
2,1,0.6931471805599453,-0.5,0.5,-0.9264519214630128,-0.5,drive
4,1,1.3862943611198906,-0.5,0.5,-0.5068423748016357,-0.5,show
1,2,-0.6931471805599453,0.5,-0.5,-0.3532083035,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3301084042,0.5,hand
1,5,-1.6094379124341003,0.5,-0.5,-0.0474832058,0.5,leave
1,2,-0.6931471805599453,0.5,-0.5,-0.8446118832,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.07359361649,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1028857231,0.5,buy
1,1,0.0,0.5,0.5,-0.4330928326,0.5,give
2,2,0.0,0.5,-0.5,-0.2155401707,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.09422302246,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.559844017,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.04029417038,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.02144384384,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2446744442,0.5,offer
1,2,-0.6931471805599453,0.5,-0.5,0.09662723541,0.5,show
1,5,-1.6094379124341003,0.5,-0.5,0.4324793816,0.5,leave
1,10,-2.3025850929940455,0.5,-0.5,-0.01547574997,0.5,make
1,3,-1.0986122886681098,0.5,-0.5,-0.2476129532,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.2048034668,0.5,give
1,6,-1.791759469228055,0.5,-0.5,-0.1063606739,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.0004630088806,0.5,show
1,2,-0.6931471805599453,0.5,-0.5,-0.2041299343,0.5,tell
1,6,-1.791759469228055,0.5,-0.5,0.06606817245,0.5,earn
1,4,-1.3862943611198906,0.5,-0.5,-0.5416927338,0.5,send
1,2,-0.6931471805599453,0.5,-0.5,-0.08299541473,0.5,show
1,10,-2.3025850929940455,0.5,-0.5,-0.1872282028,0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,0.1721684933,0.5,give
1,1,0.0,0.5,0.5,-0.06531453133,0.5,tell
1,1,0.0,0.5,-0.5,-0.08691167831,0.5,bring
1,5,-1.6094379124341003,0.5,-0.5,0.1695542336,0.5,give
1,7,-1.9459101490553135,0.5,0.5,0.2058663368,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.6482725143,0.5,give
1,1,0.0,0.5,-0.5,-0.3105669022,0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.2854437828,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.08105897903,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.2898907661,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.006460189819,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.132843256,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.3121244907,0.5,read
1,2,-0.6931471805599453,0.5,-0.5,-0.144753933,0.5,lend
1,2,-0.6931471805599453,0.5,-0.5,0.005130767822,0.5,give
1,1,0.0,0.5,0.5,-0.2839536667,0.5,give
1,1,0.0,0.5,0.5,-0.1412932873,0.5,teach
1,1,0.0,0.5,0.5,0.1556568146,0.5,tell
1,6,-1.791759469228055,0.5,0.5,-0.2046325207,0.5,send
1,2,-0.6931471805599453,0.5,-0.5,-0.3755674362,0.5,give
1,6,-1.791759469228055,0.5,-0.5,0.1379275322,0.5,tell
1,1,0.0,0.5,0.5,-0.3272624016,0.5,show
1,1,0.0,0.5,0.5,0.05185890198,0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,0.01846170425,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1189370155,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5294539928,0.5,tell
1,1,0.0,0.5,0.5,-0.3834486008,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1085150242,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.4758346081,0.5,give
1,1,0.0,0.5,0.5,-0.003573417664,0.5,tell
1,5,-1.6094379124341003,0.5,-0.5,-0.07739639282,0.5,offer
1,8,-2.0794415416798357,0.5,-0.5,-0.1884012222,0.5,buy
1,1,0.0,0.5,-0.5,-0.317327261,0.5,make
1,1,0.0,0.5,0.5,-0.1147868633,0.5,offer
1,1,0.0,0.5,-0.5,-0.1834368706,0.5,give
1,1,0.0,0.5,0.5,-0.00154876709,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.03840112686,0.5,tell
1,1,0.0,0.5,-0.5,-0.08477497101,0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.09122776985,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.04762172699,0.5,assign
1,1,0.0,0.5,0.5,0.08486843109,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.1672949791,0.5,ask
1,7,-1.9459101490553135,0.5,-0.5,-0.1437692642,0.5,earn
1,2,-0.6931471805599453,0.5,-0.5,-0.3487079144,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.6935534477,0.5,tell
1,11,-2.3978952727983707,0.5,-0.5,0.00849199295,0.5,earn
1,2,-0.6931471805599453,0.5,-0.5,-0.2426929474,0.5,order
1,2,-0.6931471805599453,0.5,-0.5,-0.1315383911,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-1.244372845,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2716627121,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.1573219299,0.5,give
1,11,-2.3978952727983707,0.5,-0.5,-0.31291008,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1347570419,0.5,pay
1,2,-0.6931471805599453,0.5,-0.5,-0.3930888176,0.5,send
1,3,-1.0986122886681098,0.5,-0.5,-0.1190969944,0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,-0.3045613766,0.5,give
1,1,0.0,0.5,0.5,-1.839850187,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.5417537689,0.5,read
1,7,-1.9459101490553135,0.5,-0.5,0.02803683281,0.5,give
1,1,0.0,0.5,-0.5,0.03415632248,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.05448508263,0.5,offer
1,2,-0.6931471805599453,0.5,-0.5,-0.1556327343,0.5,give
1,1,0.0,0.5,0.5,-0.2577939034,0.5,tell
1,8,-2.0794415416798357,0.5,-0.5,0.5207006931,0.5,show
1,3,-1.0986122886681098,0.5,-0.5,-0.8858075142,0.5,find
1,2,-0.6931471805599453,0.5,-0.5,-0.4179286957,0.5,throw
1,2,-0.6931471805599453,0.5,-0.5,-0.1684315205,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.6180739403,0.5,lend
1,6,-1.791759469228055,0.5,-0.5,0.141746521,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.06048941612,0.5,give
1,1,0.0,0.5,0.5,-0.1188571453,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.00812625885,0.5,give
1,13,-2.5649493574615367,0.5,-0.5,-0.06184101105,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2117140293,0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,-1.01923418,0.5,throw
1,2,-0.6931471805599453,0.5,-0.5,-0.1922044754,0.5,pay
1,2,-0.6931471805599453,0.5,-0.5,-0.1131081581,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.4626636505,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.0471329689,0.5,loan
1,3,-1.0986122886681098,0.5,-0.5,-0.2219445705,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1219854355,0.5,give
1,2,-0.6931471805599453,0.5,0.5,-0.5701220036,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-1.358219624,0.5,leave
1,1,0.0,0.5,0.5,-0.008714199066,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.1486573219,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5278556347,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.8871893883,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.03667640686,0.5,ask
1,2,-0.6931471805599453,0.5,-0.5,-0.7301855087,0.5,find
1,2,-0.6931471805599453,0.5,-0.5,0.05960536003,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.1264443398,0.5,give
1,7,-1.9459101490553135,0.5,-0.5,-0.03824853897,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,0.07982444763,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.1440453529,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1983892918,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.1749204397,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.4595146179,0.5,feed
1,2,-0.6931471805599453,0.5,-0.5,-0.2929487228,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5160365105,0.5,tell
1,9,-2.1972245773362196,0.5,-0.5,0.2797853947,0.5,award
1,3,-1.0986122886681098,0.5,-0.5,-0.2122528553,0.5,build
1,2,-0.6931471805599453,0.5,-0.5,-0.4299588203,0.5,read
1,3,-1.0986122886681098,0.5,-0.5,0.7824063301,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.3108959198,0.5,give
1,6,-1.791759469228055,0.5,-0.5,-0.0002436637878,0.5,give
1,25,-3.2188758248682006,0.5,-0.5,0.02017688751,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.08468484879,0.5,lend
1,1,0.0,0.5,-0.5,0.05672240257,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.07463932037,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.1323561668,0.5,pay
1,3,-1.0986122886681098,0.5,-0.5,-0.0660905838,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.06642413139,0.5,give
1,1,0.0,0.5,-0.5,-1.100021839,0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,-3.382372856,0.5,give
1,1,0.0,0.5,0.5,-0.5554373264,0.5,tell
1,1,0.0,0.5,0.5,-0.04617524147,0.5,give
1,1,0.0,0.5,-0.5,-0.1256978512,0.5,pay
1,3,-1.0986122886681098,0.5,-0.5,0.009033203125,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1818702221,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3470468521,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.2045941353,0.5,give
1,6,-1.791759469228055,0.5,-0.5,0.02430677414,0.5,give
1,6,-1.791759469228055,0.5,-0.5,-0.1229906082,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.006565570831,0.5,ask
1,6,-1.791759469228055,0.5,-0.5,0.2409386635,0.5,give
1,5,-1.6094379124341003,0.5,0.5,0.1430399418,0.5,get
1,1,0.0,0.5,-0.5,-0.3866229057,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.5134234428,0.5,buy
1,2,-0.6931471805599453,0.5,-0.5,-0.1686668396,0.5,sell
1,2,-0.6931471805599453,0.5,-0.5,-0.1002106667,0.5,bring
1,2,-0.6931471805599453,0.5,-0.5,0.004870414734,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2591528893,0.5,bring
1,3,-1.0986122886681098,0.5,-0.5,-0.01816129684,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3761363029,0.5,give
1,1,0.0,0.5,-0.5,-0.2878382206,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.16736269,0.5,give
1,1,0.0,0.5,0.5,-0.7045717239,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.8595347404,0.5,make
1,1,0.0,0.5,0.5,0.02471995354,0.5,buy
1,2,-0.6931471805599453,0.5,-0.5,0.1100172997,0.5,lend
1,2,-0.6931471805599453,0.5,-0.5,0.07909488678,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.4355373383,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.2009105682,0.5,feed
1,11,-2.3978952727983707,0.5,-0.5,0.1721048355,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.003013134003,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.7307300568,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.9253995419,0.5,tell
1,6,-1.791759469228055,0.5,-0.5,-0.01095223427,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1171345711,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1103005409,0.5,give
1,1,0.0,0.5,0.5,-0.5164113045,0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.1127665043,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1562886238,0.5,award
1,2,-0.6931471805599453,0.5,-0.5,-0.1445755959,0.5,sell
1,2,-0.6931471805599453,0.5,-0.5,-0.09353494644,0.5,give
1,1,0.0,0.5,0.5,-0.521239996,0.5,tell
1,4,-1.3862943611198906,0.5,-0.5,-0.1645486355,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,0.07064533234,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3100917339,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.384642601,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.8930306435,0.5,get
1,4,-1.3862943611198906,0.5,-0.5,-0.1618347168,0.5,send
1,2,-0.6931471805599453,0.5,-0.5,0.2357571125,0.5,give
1,6,-1.791759469228055,0.5,-0.5,-0.2035570145,0.5,tell
1,2,-0.6931471805599453,0.5,-0.5,-0.126288414,0.5,give
1,18,-2.890371757896165,0.5,-0.5,-0.1472697258,0.5,get
1,1,0.0,0.5,-0.5,0.1248831749,0.5,take
1,2,-0.6931471805599453,0.5,-0.5,-0.4170007706,0.5,give
1,1,0.0,0.5,-0.5,-0.2347755432,0.5,give
1,1,0.0,0.5,0.5,-0.3944554329,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.03289866447,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.004100799561,0.5,give
1,5,-1.6094379124341003,0.5,-0.5,-0.2720398903,0.5,give
1,1,0.0,0.5,0.5,0.01199865341,0.5,tell
1,3,-1.0986122886681098,0.5,-0.5,-0.2373101711,0.5,give
1,1,0.0,0.5,0.5,-0.04719471931,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.8361282349,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,0.1413421631,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3653519154,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,0.006949186325,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.07286977768,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.2245702744,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.3889329433,0.5,give
1,2,-0.6931471805599453,0.5,-0.5,-0.1963996887,0.5,get
1,2,-0.6931471805599453,0.5,-0.5,-0.04528403282,0.5,give
1,3,-1.0986122886681098,0.5,-0.5,-0.102396965,0.5,give
1,4,-1.3862943611198906,0.5,-0.5,-0.2378020287,0.5,give
1,1,0.0,0.5,-0.5,-0.07105350494,0.5,feed
1,2,-0.6931471805599453,0.5,-0.5,-0.4790883064,0.5,build
1,3,-1.0986122886681098,0.5,-0.5,-0.1065042019,0.5,give
1,1,0.0,0.5,0.5,-0.1104564667,0.5,tell
1,1,0.0,0.5,0.5,-0.287088871,0.5,ask
1,3,-1.0986122886681098,0.5,0.5,0.418680191,0.5,tell
1,7,-1.9459101490553135,0.5,-0.5,0.3962898254,0.5,give
1,8,-2.0794415416798357,0.5,-0.5,-0.1657283306,0.5,give
